user_id,total_deposited,deposit_count,avg_deposit,first_deposit_time,last_deposit_time,unique_deposit_assets,total_withdrawn,withdrawal_count,avg_withdrawal,first_withdrawal_time,last_withdrawal_time,unique_withdrawal_assets,total_trade_volume_usd,trade_count,avg_trade_usd,unique_pairs_traded,first_trade_time,last_trade_time,deposit_withdrawal_ratio,withdrawal_deposit_ratio,hours_deposit_to_withdrawal,trade_to_deposit_ratio,total_unique_assets,activity_frequency,is_suspicious,low_volume_trader,kenya_trader,campaign_target
1001-1981-1521-1571-157,0.0,0.0,0.0,0,0,0.0,5000.0,1.0,5000.0,2025-03-12 12:48:10.545553+00:00,2025-03-12 12:48:10.545553+00:00,1.0,13.333333333333334,1,13.333333333333334,1,2025-03-11 17:33:58.380934+00:00,2025-03-11 17:33:58.380934+00:00,0.0,0.0,999.0,0.0,1.0,2.0,0,False,0,0
1001-1981-1521-1981-199,0.011,1.0,0.011,2025-01-17 18:56:21.360844+00:00,2025-01-17 18:56:21.360844+00:00,1.0,3817.0,1.0,3817.0,2025-01-17 20:09:23.717441+00:00,2025-01-17 20:09:23.717441+00:00,1.0,5.554826666666667,2,2.7774133333333335,2,2024-11-27 20:56:29.857428+00:00,2024-12-05 05:45:06.508810+00:00,2.881844380403458e-06,347000.0,1.2173212769444444,757476.3636363636,2.0,4.0,0,True,0,0
1001-1991-1521-1561-157,25.565889,2.0,12.7829445,2025-01-17 15:15:55.981096+00:00,2025-03-12 11:16:17.266925+00:00,1.0,12123.0,1.0,12123.0,2025-01-17 16:15:39.063856+00:00,2025-01-17 16:15:39.063856+00:00,1.0,20.659693333333333,1,20.659693333333333,1,2024-12-03 02:05:13.744895+00:00,2024-12-03 02:05:13.744895+00:00,0.002108874783469438,474.1865225183447,0.9953007666666666,1212.1440408350363,2.0,4.0,0,False,0,0
1001-1991-1521-1571-1101,0.00667499,1.0,0.00667499,2025-01-17 21:46:16.536671+00:00,2025-01-17 21:46:16.536671+00:00,1.0,276000.0,3.0,92000.0,2025-01-17 18:20:25.552054+00:00,2025-01-18 05:16:46.935281+00:00,1.0,106.68302666666666,2,53.34151333333333,1,2024-12-07 07:54:41.203645+00:00,2024-12-10 13:46:06.526015+00:00,2.4184746376811593e-08,41348376.55187499,-3.430829060277778,23973749.773407903,2.0,6.0,0,True,0,0
1001-1991-1521-1571-149,228.14,2.0,114.07,2025-01-18 06:15:59.053006+00:00,2025-01-18 08:50:34.827054+00:00,1.0,903600.0,15.0,60240.0,2025-01-17 17:46:08.589076+00:00,2025-03-12 13:49:12.419834+00:00,1.0,43.71982,1,43.71982,1,2025-07-18 15:24:36.232456+00:00,2025-07-18 15:24:36.232456+00:00,0.00025247897299690125,3960.7258700797756,-12.497351091666665,287.45388796353114,2.0,18.0,0,False,0,0
1001-1991-1521-1971-150,0.20145725,1.0,0.20145725,2025-01-17 20:49:18.069292+00:00,2025-01-17 20:49:18.069292+00:00,1.0,260000.0,1.0,260000.0,2025-01-17 21:44:14.837921+00:00,2025-01-17 21:44:14.837921+00:00,1.0,156.13721999999999,2,78.06860999999999,1,2024-11-29 11:40:03.169217+00:00,2024-12-05 05:31:28.538333+00:00,7.74835576923077e-07,1290596.3920385095,0.9157690636111111,1162558.4584322479,2.0,4.0,0,True,0,0
1001-1991-1521-1971-154,0.00168299,3.0,0.0005609966666666667,2025-01-17 20:52:39.592116+00:00,2025-03-12 16:26:51.725537+00:00,1.0,206283.0,12.0,17190.25,2025-01-17 14:56:43.704247+00:00,2025-03-12 16:23:04.714671+00:00,1.0,177.25539333333333,11,16.114126666666667,1,2024-11-29 11:32:03.455642+00:00,2024-12-10 13:25:36.251890+00:00,8.158646131770433e-09,122569355.72998056,-5.932191074722222,157982572.6831413,2.0,26.0,0,False,0,0
1001-1991-1521-1971-197,0.00023382,1.0,0.00023382,2025-01-17 15:39:29.788002+00:00,2025-01-17 15:39:29.788002+00:00,1.0,0.0,0.0,0.0,0,0,0.0,14.696113333333333,1,14.696113333333333,1,2024-11-28 16:00:08.732454+00:00,2024-11-28 16:00:08.732454+00:00,999.0,0.0,999.0,94278376.52895388,1.0,2.0,0,False,0,0
1001-1991-1521-1981-150,0.00218403,1.0,0.00218403,2025-01-18 09:53:02.404615+00:00,2025-01-18 09:53:02.404615+00:00,1.0,0.0,0.0,0.0,0,0,0.0,8.47342,2,4.23671,1,2024-12-03 18:31:48.687848+00:00,2024-12-10 13:52:41.975519+00:00,999.0,0.0,999.0,5819576.654166839,1.0,3.0,0,True,0,0
1001-1991-1521-1981-156,1150.0,1.0,1150.0,2025-01-17 17:06:44.609504+00:00,2025-01-17 17:06:44.609504+00:00,1.0,0.003975,1.0,0.003975,2025-01-17 17:10:53.297976+00:00,2025-01-17 17:10:53.297976+00:00,1.0,6.569506666666666,1,6.569506666666666,1,2024-11-30 05:07:56.953266+00:00,2024-11-30 05:07:56.953266+00:00,289308.1761006289,3.456521739130435e-06,0.06908013111111111,8.568921739130435,2.0,3.0,0,False,0,0
1011-11001-1521-1571-153,40000.0,1.0,40000.0,2025-01-17 20:41:47.796545+00:00,2025-01-17 20:41:47.796545+00:00,1.0,0.16995,2.0,0.084975,2025-01-17 20:43:36.966351+00:00,2025-01-17 20:44:39.718558+00:00,1.0,14.533206666666668,1,14.533206666666668,1,2024-12-03 02:23:33.126354+00:00,2024-12-03 02:23:33.126354+00:00,235363.34215945867,4.24875e-06,0.03032494611111111,0.54499525,2.0,4.0,0,False,0,0
1011-11001-1521-1971-148,0.04186027,1.0,0.04186027,2025-01-18 10:08:12.499332+00:00,2025-01-18 10:08:12.499332+00:00,1.0,61096.0,2.0,30548.0,2025-01-18 07:00:04.139801+00:00,2025-01-18 11:34:26.799430+00:00,1.0,94.34419333333332,2,47.17209666666666,1,2024-11-29 11:47:03.456998+00:00,2024-12-07 21:13:24.145424+00:00,6.851556566714678e-07,1459522.358551438,-3.1356554252777777,3380682.6855154065,2.0,5.0,0,True,0,0
1011-11001-1521-1971-153,0.0,0.0,0.0,0,0,0.0,4743.0,1.0,4743.0,2025-01-17 21:00:05.302886+00:00,2025-01-17 21:00:05.302886+00:00,1.0,3.15706,1,3.15706,1,2024-12-09 12:03:15.412465+00:00,2024-12-09 12:03:15.412465+00:00,0.0,0.0,999.0,0.0,1.0,2.0,0,False,0,0
1011-11001-1521-1981-1101,0.0,0.0,0.0,0,0,0.0,223100.0,20.0,11155.0,2025-01-17 15:01:52.978183+00:00,2025-03-12 15:10:51.209223+00:00,1.0,93.45868666666665,2,46.729343333333325,1,2024-11-30 05:39:59.939749+00:00,2024-11-30 06:17:45.269598+00:00,0.0,0.0,999.0,0.0,1.0,22.0,0,True,0,0
1011-11011-1521-1561-156,0.0,0.0,0.0,0,0,0.0,77500.0,5.0,15500.0,2025-01-17 15:08:58.274034+00:00,2025-01-18 09:13:41.894429+00:00,1.0,40.008586666666666,2,20.004293333333333,2,2024-11-27 21:12:37.600809+00:00,2024-11-29 11:45:50.143937+00:00,0.0,0.0,999.0,0.0,1.0,7.0,0,True,0,0
1011-11011-1521-1981-156,0.00055435,1.0,0.00055435,2025-01-17 22:18:08.117415+00:00,2025-01-17 22:18:08.117415+00:00,1.0,92800.0,1.0,92800.0,2025-01-17 22:22:58.446091+00:00,2025-01-17 22:22:58.446091+00:00,1.0,110.83848,2,55.41924,1,2024-12-08 17:42:14.898865+00:00,2024-12-09 22:50:03.307567+00:00,5.973599137931034e-09,167403265.08523497,0.08064685444444444,299914710.92270225,2.0,4.0,0,True,0,0
1011-11011-1521-1981-197,0.0,0.0,0.0,0,0,0.0,62000.0,4.0,15500.0,2025-03-12 12:12:26.614274+00:00,2025-03-12 16:29:49.334298+00:00,1.0,1161.4151,1,1161.4151,1,2024-12-03 00:54:35.290556+00:00,2024-12-03 00:54:35.290556+00:00,0.0,0.0,999.0,0.0,1.0,5.0,0,False,0,0
1011-11021-1521-1561-151,0.0,0.0,0.0,0,0,0.0,138000.0,4.0,34500.0,2025-01-18 07:25:43.574761+00:00,2025-03-12 14:22:50.140996+00:00,1.0,1194.5537333333334,4,298.63843333333335,3,2024-11-29 11:52:41.389168+00:00,2024-12-10 13:32:37.893175+00:00,0.0,0.0,999.0,0.0,1.0,8.0,0,False,0,0
1011-11021-1521-1571-148,0.0,0.0,0.0,0,0,0.0,3680.0,2.0,1840.0,2025-01-17 19:52:08.912988+00:00,2025-01-17 20:03:07.812057+00:00,1.0,10.10046,1,10.10046,1,2024-12-01 16:08:59.311174+00:00,2024-12-01 16:08:59.311174+00:00,0.0,0.0,999.0,0.0,1.0,3.0,0,False,0,0
1011-11021-1521-1971-149,0.00060826,1.0,0.00060826,2025-03-12 14:21:57.333832+00:00,2025-03-12 14:21:57.333832+00:00,1.0,375394.0,1.0,375394.0,2025-03-12 17:16:51.253029+00:00,2025-03-12 17:16:51.253029+00:00,1.0,340.24743333333333,2,170.12371666666667,1,2024-11-28 16:31:02.729658+00:00,2024-12-09 23:49:48.952221+00:00,1.6203242459922108e-09,617160424.8183342,2.914977554722222,839067421.8261927,2.0,4.0,0,True,0,0
1011-11021-1521-1971-197,0.0,0.0,0.0,0,0,0.0,150000.0,2.0,75000.0,2025-01-17 17:26:32.708886+00:00,2025-01-18 08:47:42.900861+00:00,1.0,5.288486666666667,1,5.288486666666667,1,2024-12-07 20:39:00.406388+00:00,2024-12-07 20:39:00.406388+00:00,0.0,0.0,999.0,0.0,1.0,3.0,0,False,0,0
1011-11021-1521-1971-198,10.0,1.0,10.0,2025-01-18 08:05:06.956541+00:00,2025-01-18 08:05:06.956541+00:00,1.0,0.0,0.0,0.0,0,0,0.0,137.76460666666668,2,68.88230333333334,1,2024-12-02 11:36:02.286615+00:00,2024-12-09 23:02:50.481179+00:00,999.0,0.0,999.0,20664.691,1.0,3.0,0,True,0,0
1011-11021-1521-1981-1102,40.0,1.0,40.0,2025-01-18 05:35:58.341219+00:00,2025-01-18 05:35:58.341219+00:00,1.0,65441.0,2.0,32720.5,2025-01-18 06:06:39.255978+00:00,2025-01-18 06:07:01.252542+00:00,1.0,44.95440000000001,1,44.95440000000001,1,2024-12-03 01:19:35.957667+00:00,2024-12-03 01:19:35.957667+00:00,0.0006112376033373573,1636.025,0.5113652108333333,1685.7900000000002,2.0,4.0,0,False,0,0
1011-11021-1521-1981-154,0.0,0.0,0.0,0,0,0.0,90000.0,3.0,30000.0,2025-01-18 05:00:12.574665+00:00,2025-03-12 12:44:17.438031+00:00,1.0,44.23175333333334,1,44.23175333333334,1,2024-11-27 21:38:52.650600+00:00,2024-11-27 21:38:52.650600+00:00,0.0,0.0,999.0,0.0,1.0,4.0,0,False,0,0
1011-1481-1521-1561-150,0.00043734,1.0,0.00043734,2025-01-17 16:43:46.773394+00:00,2025-01-17 16:43:46.773394+00:00,1.0,73275.0,1.0,73275.0,2025-01-17 18:48:11.025976+00:00,2025-01-17 18:48:11.025976+00:00,1.0,494.05637333333334,5,98.81127466666666,1,2024-11-30 04:54:10.790351+00:00,2024-12-08 17:19:55.899841+00:00,5.968474923234391e-09,167546988.61297846,2.073403495,1694527278.547583,2.0,7.0,0,True,0,0
1011-1481-1521-1561-198,0.0,0.0,0.0,0,0,0.0,7703.0,1.0,7703.0,2025-03-12 12:49:29.594998+00:00,2025-03-12 12:49:29.594998+00:00,1.0,31.12806666666667,5,6.225613333333333,2,2024-12-05 17:52:28.971301+00:00,2024-12-10 13:34:40.974062+00:00,0.0,0.0,999.0,0.0,1.0,6.0,0,True,0,0
1011-1481-1521-1571-197,0.0,0.0,0.0,0,0,0.0,65000.0,3.0,21666.666666666668,2025-03-12 11:43:40.826784+00:00,2025-03-12 17:08:45.561169+00:00,1.0,3.831733333333333,2,1.9158666666666666,1,2024-11-30 05:46:59.994103+00:00,2024-12-04 12:22:09.989951+00:00,0.0,0.0,999.0,0.0,1.0,5.0,0,True,0,0
1011-1481-1521-1971-148,0.0,0.0,0.0,0,0,0.0,240000.0,6.0,40000.0,2025-01-17 18:37:58.827549+00:00,2025-01-18 05:02:16.130932+00:00,1.0,11.222733333333332,1,11.222733333333332,1,2024-12-01 16:33:48.482815+00:00,2024-12-01 16:33:48.482815+00:00,0.0,0.0,999.0,0.0,1.0,7.0,0,False,0,0
1011-1481-1521-1981-149,149.8,2.0,74.9,2025-01-17 15:38:08.960648+00:00,2025-01-18 01:01:25.895409+00:00,1.0,238600.0,5.0,47720.0,2025-01-17 16:26:22.593309+00:00,2025-01-18 11:50:19.554681+00:00,1.0,423.5925333333334,1,423.5925333333334,1,2024-12-10 20:02:19.797367+00:00,2024-12-10 20:02:19.797367+00:00,0.0006278290025146689,1592.7903871829105,0.8037868502777779,4241.5807743658215,2.0,8.0,0,False,0,0
1011-1481-1521-1981-157,103.0,1.0,103.0,2025-01-18 09:50:45.019588+00:00,2025-01-18 09:50:45.019588+00:00,1.0,0.0,0.0,0.0,0,0,0.0,78.96933333333334,1,78.96933333333334,1,2024-11-28 16:19:00.828713+00:00,2024-11-28 16:19:00.828713+00:00,999.0,0.0,999.0,1150.0388349514565,1.0,2.0,0,False,0,0
1011-1491-1521-1571-1102,90.0,1.0,90.0,2025-01-18 09:26:05.008668+00:00,2025-01-18 09:26:05.008668+00:00,1.0,267500.0,8.0,33437.5,2025-01-18 06:38:16.967977+00:00,2025-03-12 14:18:39.729439+00:00,1.0,33.8224,1,33.8224,1,2024-11-28 16:09:50.534310+00:00,2024-11-28 16:09:50.534310+00:00,0.0003364485981308411,2972.222222222222,-2.7966779697222224,563.7066666666667,2.0,10.0,0,False,0,0
1011-1491-1521-1971-198,39.05,1.0,39.05,2025-01-18 09:26:29.456707+00:00,2025-01-18 09:26:29.456707+00:00,1.0,34008.0,2.0,17004.0,2025-01-18 10:20:16.310260+00:00,2025-01-18 10:49:08.888817+00:00,1.0,21.676399999999997,1,21.676399999999997,1,2024-12-04 12:19:09.801363+00:00,2024-12-04 12:19:09.801363+00:00,0.0011482592331216184,870.8834827144686,0.8963482091666667,832.6402048655569,2.0,4.0,0,False,0,0
1011-1491-1521-1971-199,0.00026744,1.0,0.00026744,2025-01-17 22:12:38.607869+00:00,2025-01-17 22:12:38.607869+00:00,1.0,44801.0,1.0,44801.0,2025-01-17 22:39:36.849397+00:00,2025-01-17 22:39:36.849397+00:00,1.0,84.81682666666667,3,28.272275555555556,1,2024-12-07 21:01:08.030899+00:00,2024-12-09 22:42:38.011011+00:00,5.969509609160509e-09,167517947.95094228,0.44951153555555556,475715076.2787916,2.0,5.0,0,True,0,0
1011-1491-1521-1981-1102,0.00489738,3.0,0.0016324599999999999,2025-01-17 19:46:28.279520+00:00,2025-01-18 07:13:24.505421+00:00,1.0,809430.0,1.0,809430.0,2025-01-18 07:24:47.849290+00:00,2025-01-18 07:24:47.849290+00:00,1.0,43.52408666666666,2,21.76204333333333,2,2024-12-09 23:33:13.013318+00:00,2024-12-09 23:33:33.034286+00:00,6.050405841147474e-09,165278169.14350122,11.638769380555557,13330827.912067268,2.0,6.0,0,True,0,0
1011-1501-1521-1561-1100,0.0007419799999999999,3.0,0.00024732666666666666,2025-01-17 16:31:41.430530+00:00,2025-03-12 12:12:53.692082+00:00,1.0,109240.0,3.0,36413.333333333336,2025-01-17 17:04:00.268094+00:00,2025-03-12 12:37:23.901379+00:00,1.0,26.55718,1,26.55718,1,2024-12-09 12:05:33.560302+00:00,2024-12-09 12:05:33.560302+00:00,6.792200659099231e-09,147227688.07784578,0.5385659899999999,53688468.69187849,2.0,7.0,0,False,0,0
1011-1501-1521-1561-155,0.0,0.0,0.0,0,0,0.0,112500.0,5.0,22500.0,2025-01-17 16:12:35.147396+00:00,2025-01-18 11:46:27.181698+00:00,1.0,65.68057333333333,1,65.68057333333333,1,2024-11-30 06:07:30.461364+00:00,2024-11-30 06:07:30.461364+00:00,0.0,0.0,999.0,0.0,1.0,6.0,0,False,0,0
1011-1501-1521-1571-1101,0.0,0.0,0.0,0,0,0.0,5387.853153,3.0,1795.951051,2025-01-17 19:25:44.255726+00:00,2025-01-18 12:53:07.696993+00:00,2.0,691.2248466666666,3,230.4082822222222,3,2024-12-04 12:45:59.144145+00:00,2024-12-04 12:49:38.407215+00:00,0.0,0.0,999.0,0.0,2.0,6.0,0,False,0,0
1011-1501-1521-1571-153,0.0,0.0,0.0,0,0,0.0,4910.0,1.0,4910.0,2025-01-18 12:46:47.640643+00:00,2025-01-18 12:46:47.640643+00:00,1.0,6.31472,1,6.31472,1,2024-12-09 12:10:25.939672+00:00,2024-12-09 12:10:25.939672+00:00,0.0,0.0,999.0,0.0,1.0,2.0,0,False,0,0
1011-1501-1521-1571-199,1000000.0,1.0,1000000.0,2025-01-17 15:08:59.694081+00:00,2025-01-17 15:08:59.694081+00:00,1.0,0.0,0.0,0.0,0,0,0.0,102.78198666666667,1,102.78198666666667,1,2024-12-05 17:56:59.188902+00:00,2024-12-05 17:56:59.188902+00:00,999.0,0.0,999.0,0.15417298000000002,1.0,2.0,0,False,0,0
1011-1501-1521-1971-157,20009.9945,2.0,10004.99725,2025-01-17 15:46:05.565369+00:00,2025-01-17 17:48:58.466548+00:00,2.0,66359.09098000001,3.0,22119.696993333335,2025-01-17 15:33:51.184567+00:00,2025-03-12 11:34:28.206672+00:00,2.0,16.261793333333333,2,8.130896666666667,2,2024-12-04 12:41:39.074327+00:00,2024-12-10 13:47:25.835240+00:00,0.3015411182475483,3.3162973123255983,-0.20399466722222223,1.2190253225706784,4.0,7.0,0,True,0,0
1011-1501-1521-1971-198,0.0005,1.0,0.0005,2025-03-12 11:49:10.354079+00:00,2025-03-12 11:49:10.354079+00:00,1.0,126465.0,5.0,25293.0,2025-01-17 18:31:24.274115+00:00,2025-03-12 14:43:44.617621+00:00,1.0,115.87012666666666,3,38.623375555555555,1,2024-11-27 21:40:39.248772+00:00,2024-12-05 17:53:50.824987+00:00,3.953663068833274e-09,252930000.0,-1289.2961333233334,347610380.0,2.0,9.0,0,True,0,0
1011-1511-1521-1571-1102,0.0,0.0,0.0,0,0,0.0,1170.0,1.0,1170.0,2025-01-18 11:02:36.414120+00:00,2025-01-18 11:02:36.414120+00:00,1.0,1.6158666666666668,1,1.6158666666666668,1,2024-12-10 13:49:04.342569+00:00,2024-12-10 13:49:04.342569+00:00,0.0,0.0,999.0,0.0,1.0,2.0,0,False,0,0
1011-1511-1521-1571-154,0.02042381,1.0,0.02042381,2025-01-18 07:07:56.352799+00:00,2025-01-18 07:07:56.352799+00:00,1.0,7666.0,1.0,7666.0,2025-01-18 07:22:49.342094+00:00,2025-01-18 07:22:49.342094+00:00,1.0,1.7163866666666667,1,1.7163866666666667,1,2024-12-03 18:33:01.984633+00:00,2024-12-03 18:33:01.984633+00:00,2.6642068875554397e-06,375346.2258021397,0.24805258194444443,126057.77276619789,2.0,3.0,0,False,0,0
1011-1511-1521-1571-199,0.0,0.0,0.0,0,0,0.0,20300.0,8.0,2537.5,2025-01-17 16:25:53.192907+00:00,2025-01-18 10:30:20.292652+00:00,1.0,27.17932,2,13.58966,1,2024-12-06 13:45:27.911573+00:00,2024-12-07 08:14:14.231337+00:00,0.0,0.0,999.0,0.0,1.0,10.0,0,True,0,0
1011-1511-1521-1971-150,3.03133718,3.0,1.0104457266666667,2025-01-17 20:08:52.237795+00:00,2025-05-08 15:19:11.123943+00:00,1.0,12649385.65,12.0,1054115.4708333334,2025-01-17 20:15:01.080725+00:00,2025-03-12 14:21:13.411862+00:00,2.0,64.52394666666666,1,64.52394666666666,1,2024-12-01 16:41:29.687149+00:00,2024-12-01 16:41:29.687149+00:00,2.3964303594459546e-07,4172873.190569978,0.10245636944444445,31928.457394502046,3.0,16.0,0,False,0,0
1011-1511-1521-1981-149,0.02761419,1.0,0.02761419,2025-01-17 16:04:51.618417+00:00,2025-01-17 16:04:51.618417+00:00,1.0,0.0,0.0,0.0,0,0,0.0,215.51989999999998,1,215.51989999999998,1,2024-12-10 20:21:53.908656+00:00,2024-12-10 20:21:53.908656+00:00,999.0,0.0,999.0,11707019.108653918,1.0,2.0,0,False,0,0
1011-1521-1521-1561-199,0.0,0.0,0.0,0,0,0.0,250000.0,2.0,125000.0,2025-01-17 23:53:13.335952+00:00,2025-01-18 11:17:06.856228+00:00,1.0,13.333266666666667,1,13.333266666666667,1,2024-12-05 18:09:42.741078+00:00,2024-12-05 18:09:42.741078+00:00,0.0,0.0,999.0,0.0,1.0,3.0,0,False,0,0
1011-1521-1521-1571-1100,59.0,1.0,59.0,2025-01-17 15:03:28.621388+00:00,2025-01-17 15:03:28.621388+00:00,1.0,59563.0,3.0,19854.333333333332,2025-01-17 17:45:04.468251+00:00,2025-03-12 13:59:53.772891+00:00,1.0,8.722773333333333,2,4.361386666666666,1,2024-12-05 17:51:42.128698+00:00,2024-12-11 07:30:52.950154+00:00,0.0009905478233131306,1009.542372881356,2.693290795277778,221.76542372881354,2.0,6.0,0,True,0,0
1011-1521-1521-1571-153,0.0014484,2.0,0.0007242,2025-01-17 15:07:14.100041+00:00,2025-01-17 17:54:51.978077+00:00,1.0,241856.0,2.0,120928.0,2025-01-17 16:05:22.764142+00:00,2025-01-17 18:01:42.323631+00:00,1.0,11.856066666666665,1,11.856066666666665,1,2024-12-07 07:36:19.846133+00:00,2024-12-07 07:36:19.846133+00:00,5.988687483461234e-09,166981496.82408175,0.9690733613888889,12278445.180889254,2.0,5.0,0,False,0,0
1011-1521-1521-1971-1100,0.00607264,1.0,0.00607264,2025-03-12 11:26:53.872896+00:00,2025-03-12 11:26:53.872896+00:00,1.0,756458.0,1.0,756458.0,2025-03-12 12:01:08.744241+00:00,2025-03-12 12:01:08.744241+00:00,1.0,104.71937333333334,1,104.71937333333334,1,2024-12-03 18:25:15.015042+00:00,2024-12-03 18:25:15.015042+00:00,8.02772923281927e-09,124568227.32781789,0.5707975958333333,25866684.012225326,2.0,3.0,0,False,0,0
1011-1521-1521-1971-150,0.0,0.0,0.0,0,0,0.0,23468.0,2.0,11734.0,2025-01-17 18:17:18.379125+00:00,2025-01-17 19:06:01.808013+00:00,1.0,818.49802,1,818.49802,1,2024-12-10 13:49:31.735786+00:00,2024-12-10 13:49:31.735786+00:00,0.0,0.0,999.0,0.0,1.0,3.0,0,False,0,0
1011-1521-1521-1971-151,0.00094375,1.0,0.00094375,2025-01-17 21:39:22.188470+00:00,2025-01-17 21:39:22.188470+00:00,1.0,158186.0,1.0,158186.0,2025-01-17 22:39:27.943450+00:00,2025-01-17 22:39:27.943450+00:00,1.0,235.89058666666668,1,235.89058666666668,1,2024-12-03 01:46:25.256479+00:00,2024-12-03 01:46:25.256479+00:00,5.966077908285184e-09,167614304.6357616,1.0015986055555557,374925435.7615894,2.0,3.0,0,False,0,0
1011-1521-1521-1981-149,68.00024386,3.0,22.66674795333333,2025-01-17 20:48:03.785309+00:00,2025-03-12 17:01:45.912491+00:00,2.0,75000.0,2.0,37500.0,2025-01-18 08:20:29.306617+00:00,2025-01-18 13:08:26.555119+00:00,1.0,46.659926666666664,2,23.329963333333332,2,2024-12-01 15:58:46.241667+00:00,2024-12-01 16:20:56.264735+00:00,0.0009066699181333333,1102.9372211430773,11.540422585555556,1029.2593971294618,3.0,7.0,0,True,0,0
1011-1531-1521-1561-199,0.0,0.0,0.0,0,0,0.0,19863.0,3.0,6621.0,2025-03-12 15:32:33.905506+00:00,2025-04-01 12:41:14.834650+00:00,1.0,6.795966666666667,1,6.795966666666667,1,2024-11-30 05:53:53.511815+00:00,2024-11-30 05:53:53.511815+00:00,0.0,0.0,999.0,0.0,1.0,4.0,0,False,0,0
1011-1531-1521-1571-148,0.07639483000000001,2.0,0.038197415000000005,2025-01-17 22:12:14.740803+00:00,2025-01-17 22:18:06.781448+00:00,2.0,242800.0,5.0,48560.0,2025-01-17 19:56:50.532415+00:00,2025-03-12 16:23:05.093409+00:00,1.0,66.30895333333333,1,66.30895333333333,1,2024-11-29 11:28:11.516200+00:00,2024-11-29 11:28:11.516200+00:00,3.1464098023064254e-07,3178225.5422258284,-2.2567245522222223,1301965.460228133,3.0,8.0,0,False,0,0
1011-1531-1521-1571-151,0.0,0.0,0.0,0,0,0.0,29150.0,3.0,9716.666666666666,2025-01-17 19:43:40.739552+00:00,2025-03-12 15:06:00.409808+00:00,1.0,3.96022,1,3.96022,1,2025-03-11 14:28:45.427896+00:00,2025-03-11 14:28:45.427896+00:00,0.0,0.0,999.0,0.0,1.0,4.0,0,False,0,0
1011-1531-1521-1981-1100,64.646059,1.0,64.646059,2025-01-18 11:22:06.017392+00:00,2025-01-18 11:22:06.017392+00:00,1.0,0.0,0.0,0.0,0,0,0.0,76.91602,1,76.91602,1,2024-12-09 12:32:30.933653+00:00,2024-12-09 12:32:30.933653+00:00,999.0,0.0,999.0,1784.703225296379,1.0,2.0,0,False,0,0
1011-1531-1521-1981-148,9.0,1.0,9.0,2025-03-12 15:23:21.825669+00:00,2025-03-12 15:23:21.825669+00:00,1.0,5000.0,1.0,5000.0,2025-03-12 15:36:23.068504+00:00,2025-03-12 15:36:23.068504+00:00,1.0,9.50676,1,9.50676,1,2024-12-08 17:34:31.195307+00:00,2024-12-08 17:34:31.195307+00:00,0.0018,555.5555555555555,0.21701189861111111,1584.46,2.0,3.0,0,False,0,0
1011-1531-1521-1981-157,0.0,0.0,0.0,0,0,0.0,42127.0,2.0,21063.5,2025-01-18 11:02:59.645516+00:00,2025-01-18 11:03:39.441380+00:00,1.0,37.43814,3,12.479379999999999,1,2024-12-06 12:51:18.383793+00:00,2024-12-08 17:48:21.494337+00:00,0.0,0.0,999.0,0.0,1.0,5.0,0,True,0,0
1011-1541-1521-1561-149,10000.0,1.0,10000.0,2025-01-17 14:56:29.827286+00:00,2025-01-17 14:56:29.827286+00:00,1.0,0.043975,1.0,0.043975,2025-01-17 15:01:33.525868+00:00,2025-01-17 15:01:33.525868+00:00,1.0,33.215826666666665,2,16.607913333333332,1,2024-12-05 17:59:20.616682+00:00,2024-12-08 17:34:17.395192+00:00,227401.9329164298,4.3975e-06,0.08436071722222221,4.982373999999999,2.0,4.0,0,True,0,0
1011-1541-1521-1571-154,0.0,0.0,0.0,0,0,0.0,10000.0,1.0,10000.0,2025-01-18 12:28:09.185825+00:00,2025-01-18 12:28:09.185825+00:00,1.0,281.70666666666665,1,281.70666666666665,1,2024-11-28 15:52:47.713726+00:00,2024-11-28 15:52:47.713726+00:00,0.0,0.0,999.0,0.0,1.0,2.0,0,False,0,0
1011-1541-1521-1571-198,0.01817901,1.0,0.01817901,2025-01-17 19:58:22.385681+00:00,2025-01-17 19:58:22.385681+00:00,1.0,21066.0,1.0,21066.0,2025-01-18 07:37:19.354386+00:00,2025-01-18 07:37:19.354386+00:00,1.0,1.4162333333333332,1,1.4162333333333332,1,2024-11-29 12:16:42.497361+00:00,2024-11-29 12:16:42.497361+00:00,8.629549985759042e-07,1158808.9780466594,11.64915797361111,116857.29860977028,2.0,3.0,0,False,0,0
1011-1541-1521-1971-155,0.0,0.0,0.0,0,0,0.0,12500.0,1.0,12500.0,2025-03-12 16:24:27.554767+00:00,2025-03-12 16:24:27.554767+00:00,1.0,106.72128000000001,1,106.72128000000001,1,2024-11-29 12:11:07.272598+00:00,2024-11-29 12:11:07.272598+00:00,0.0,0.0,999.0,0.0,1.0,2.0,0,False,0,0
1011-1551-1521-1571-156,0.020394139999999998,2.0,0.010197069999999999,2025-01-18 08:57:39.278281+00:00,2025-01-18 13:01:18.971188+00:00,1.0,12158.0,3.0,4052.6666666666665,2025-01-18 06:00:20.268361+00:00,2025-01-18 13:02:42.040456+00:00,1.0,20.035233333333334,4,5.0088083333333335,2,2024-11-27 21:52:06.532821+00:00,2024-12-09 12:42:12.701541+00:00,1.6774255634150352e-06,596151.6396376607,-2.9552805333333336,1473602.221030159,2.0,9.0,0,True,0,0
